,flaming_text,safety_text,senBERTscore,Bleuscore,F1
0,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民党、維新の会、公明党は同類です。日本にirやカジノは要りません。|| |,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民年月、維新の会、ブエサティはhemです。日本にirやカジノは要りません。|| |,0.9578456513265357,0.7618851332632024,0.9361411333084106
1,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展など許さん」等々、正真正銘の日本の愛国右翼ですよ。|どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか考えないからね。,(笑)河村市長って「ウィレム大技術など無かった」、「表現の不自由展などプランん」等々、正真正銘の日本の愛国まえですよ。懸たどうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか旧ないからね。,0.936417954699509,0.7337873023007893,0.9361069202423096
2,ポルポト、スターリン、毛沢東、習近平、日本赤軍派、共産主義は何の痛みも感じず、人を殺す。,ポルポト、スターリン、毛沢東、習近平、日本紆、共産主義は何の〕も渋ず、人を教。,0.8152329261510058,0.5504220378177658,0.8814353942871094
3,中国だけじゃ無いよ、日本共産党も|人類の敵、勿論朝鮮労働党も,中国だけじゃ無いよ、日本アルゴレスリングもシンジ先端のふし、勿論朝鮮碁も,0.8450105062549578,0.30421485886156485,0.8159763813018799
4,西村星威デコ狭うるさい包茎卒業,西村星威デコ狭関藍ポリス,0.6956998339134486,0.5169731539571706,0.8250167369842529
5,なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけ演出できれば現実などどうでもいい、国民がどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン独裁のロシアとどこが違うんだよ。,"なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけ懸歓健闘(""ば現実などどうでもいい、親和がどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン碁のロシアとどこが違うんだよ。",0.971143480679268,0.8372397908729045,0.930514395236969
6,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行の首謀者というわけかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ凶々しい悪魔。なんという事をしてくれた,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。シンクロ貴様がこのレルモの)」。者という獅かニンジャスレイヤー=サン。噂に違わぬ野蛮かつシス最低限みきマスカ。なんという事をしてくれた,0.9270413699593028,0.6544766061946493,0.8738349676132202
7,周囲がいい日本人ばかりだからこそ怒りや苛立ちを感じているのですよね。||twitterには政権御用の言論人やジャーナリスト、怪しげな大型工作員アカウント、其れに釣られる日本人。||中国の成功例を出したら、媚中派、上海閥、反日呼ばわりの惨状||日本を貶めている人達が愛国者気取りが今の日本です。,周囲がいい日本人フェイスりだからこそ怒りや苛立ちを亡くて竿のですよね。||twitterにはシリン汲の言論人やジャーナリスト、怪しげな大型工作員インターフェースウント、ユークリッドboxに釣られる日本人。||中国の成功例を出したら、呼び派、上海閥、バイザー呼ばわりの惨状||日本を貶めている刈が愛国者気取りが今の日本です。,0.977708740351573,0.6482501553082302,0.8411072492599487
8,おとこの娘だってデキるもん!ワンダフル孕ませライフ/おとこの娘倶楽部,カリフこのハイムだってデキるもん!ワンダフル孕まバイン限ハノーバビロン樋この娘金庫,0.7623569934841106,0.2676125218144798,0.7822681069374084
9,【鬼チンポx jd】ロケット神乳jdかなちゃん(仮名)20才羞恥と優しさ、強烈な刺激と大量中出しで堕ちていくデカパイ女子大生【ハメ撮り】-,【鬼チンポx jd】ロケット神乳jdかなちゃん(仮名)20才羞恥と優しさ、強烈な歓と大量やむを得敢でシンジてシンジホノ大政女子大生【モスクワッペモノクロ,0.9178372698503188,0.6643006021378639,0.8520606160163879
10,【gif画像】唐可可ちゃんの後背位、あまりにエチエチすぎる・・・【ラブライブ!スーパースター!】2021/08/11 01:27,【gif画像】唐可可ちゃんの後背位、あまりにエチエチすぎる・・・【しみ幕!蘭ジカルアニーヴィジョン08/11 01:27,0.922627511427653,0.7506346798217074,0.8894927501678467
11,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。||でもビジネス保守の人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。||でトレインさくの人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,0.9830512582798645,0.9182210682909737,0.9746809005737305
12,歴史捏造国家。|歴史を捏造して対立することでしか人民を騙せない。,歴史捏造国家。|歴史を捏造してスピー館産経でしか人民を騙せない。,0.9124556785135574,0.7160350546947921,0.9122658371925354
13,絶頂の向こう側でイッてイッてイキまくる確変オーガズム状態のまま48時間耐久で一生分ハメまくった三上悠亜のヤバい性交-エロ動画・アダルトビデオ- fanza動画,絶頂の向こう側でイッてイッて支所サボ確変オーガズム状態の金田一コンビニエンス時間耐久で一生勧バンナた三上ナポナンシーのヤバいオリエさら大政メッセ・豪- fanzaspan,0.8169565766129285,0.3473525504903788,0.7918708920478821
14,ワシントンポストはメジャーリーグが感染再爆発を招いたと言うのかな||朝日新聞といっしょだね||悪質で醜悪,ワシントンポストは炭素撫が碁騎バプを招いたと言うのかなリターン朝日新聞と考だね||とてでさら,0.7392948080024835,0.3537190193956773,0.8076218962669373
15,起訴した連中が福島みずほの旦那の海渡雄一と言う極左暴力集団お抱えの弁護士ですからね。福島みずほ共々刑務所に打ち込まない限りしつこくやって来ます。いい加減に憲法改正して日本に蔓延る売国極左議員とその輩を一網打尽にしないと日本は終わります。,起訴した技能が福島みずほの旦那の海渡雄一と言うじゃんイサお抱えの弁護士ですからね。福島みずほ共怠boxに懸教バプ伊勢神宮鍋ます。いい加減に憲法改正して日本に蔓延るシップ赦議員とその輩を一網打尽にしないと日本は終わります。,0.9046090114852292,0.660203384036059,0.8731850385665894
16,見てるのが苦痛な開会式・閉会式|花火や衣装、不気味で意味不明な踊り。ことごとく日本らしさを排除し貶める最低な演出をした電通博報堂は罪深い。宝塚のコンス、嘘アイヌに沖縄でお察し。多民族多様性をうたい日本を解体しようとする在日韓国人に牛耳られた、これが今の日本の惨状だ。,見てるのが苦痛な開会式・閉会式|花火や衣装、不気味で意味不明なバイザー。ことごとく日本らしさを排除しソナー最低な転入をした電通博報堂は罪深い。宝塚のコンス、嘘アイヌに沖縄でお察し。バイザーマスカ彗星性をうたい日本を解体しようと手腕渋渋ざまに渋マスカた、これが今の日本の惨状だ。,0.9406701356524987,0.7268219867501309,0.9110403060913086
17,また静岡のがけ崩れじゃ無いけど未来に大きな付けを残す所業誰かがカネで動き議員が口利き,また静岡のがけ崩れじゃ無いけど未来に大きな付けを残す所業誰かがカネでふし布施が藍,0.9406309774980739,0.8151678595510183,0.9258608818054199
18,お前らが作った法律だろうが。責任はアメリカにもある。そもそも、コミンテルンに騙されて日本を滅ぼしたくせに都合が良すぎる。,お前らが作った法律だろうが。責任はアメリカにもある。そもそも、コミンテルンに騙されて日本をバイザーたビデオに都合が良弁。,0.9550701564737495,0.7866754654718968,0.9128997921943665
19,世論操作、情報操作が|マスゴミのお仕事|,世論操作、情報操作が随マスゴミのアーツ栖か,0.9143168277433422,0.31762152032055835,0.864036500453949
20,馬鹿と犯罪者が国会議員ヅラする日本だから、|今日も朝から|ガッツリ「人身売買は国家行事」|暴力団半グレ反社会組織,教と犯罪者が国会議員ヅラする日本だから、渋御所も朝から箇ガッツリ「人身売買は国家ンタム」渚メイソン半グレ反社会組織,0.9335891204717115,0.5395191299745722,0.8708495497703552
21,あんな二重国籍のニガー聖火ランナーにするなら犬にやらせとけ,あんな二重国籍のとて雇わ陳にするならとてにやらせとけ,0.7541890381074281,0.2837516420515634,0.8138077259063721
22,"天皇不敬と言い、ハートマークと言い、銀座散策と言い、訳わかめの数々の発言と言い。単なる金目当ての愚か者。||バッハ会長の五輪閉幕翌日""銀座散策〟に批判殺到「選手は観光禁止なのに」(東スポweb)|","天皇ざしと言い、ハートマークと言い、銀座橿と言い、訳わかめのンバーグの発言と言い。単なる金目当ての愚か者。挟バッハ会長の五輪閉幕翌日""銀座散策〟に箇明けり「選手は観光禁止なのに」(東スポweb)|",0.9596755444943699,0.7243776840931383,0.9273707866668701
23,日本のオリンピックは上級国民様お抱え企業へ税金をマネーロンダリングするイベントなんだから、開会式とか閉会式に期待しても無駄だったんだよね,日本のオリンピックは上級国民様お抱え企業へ税金をマネーロンダリングするイベントなんだから、抱迫らとかシチリアに期待しても無駄だったんだよね,0.9468734526341394,0.816657717904915,0.940456748008728
24,日本って中国よりもタチの悪い一党支配になっちゃったね…||これは我々国民のせいでもあるんだけど。||民主主義の皮を被った独裁政治だね,日本って中国よりもタチの悪い一ベーシストかずになっちゃったね…||これは我々国民のせいでもあるんだけど。ユークリッドboxの松永を被った独裁政治だね,0.9418199778594251,0.6991505069348959,0.883400559425354
25,国民民主もどんどんポピュリズム、バラマキ政策が増えてきて往年の民主党民進党感が出てきたな・・|理想は2004岡田民主だろ,国民抱もどんどんポピュリズム、バラマキ政策がジオンてきて往年の抱党民進党感が出てきたな・・|理想はそとてマスカだろ,0.9504798309277351,0.6353512238698066,0.9063613414764404
26,カービィの時代はオワオワリ、これからはインムーネットの時代。||ーファッシャス玉舐め便ゾンゴナス野獣先輩台風日本にいくいくいくいくボンボンボボボボウワー!|温帯低気圧|イキスギの呼吸野拾の型インム光線ンアアアアアアアアア,カービィの時代はオワオワリ、これからはインムーネットの時代。ブロー|ーファッシャスプロテブローオリエプロフェストレートブロー日本にいくいくいくいくボンボンボボボボウワー!|ブローブローブロー|イキスギの促ブロー拾の型インム光線ンアアアアアアアアア,0.9193331171756742,0.574502212710237,0.8782355189323425
27,あれだよな、偽民主党時代の韓と小沢とイオン岡田のcmにしてもよ|れいわのポスターにしてもよ、反日マスコミが日本破壊工作で野党に力を入れてんのがよ、モロバレだよな,あれだよな、偽民主党時代の韓と小沢と懸岡田のcmにしてもよ|れいわのポスターにしてもよ、懸マスコミが日本懸エキでギャンに力を入れてんのがよ、モロバレだよな,0.9638052936263808,0.7863767510358036,0.928763210773468
28,ラジオ第1放送を用いた、主に田舎の爺さん婆さんを標的とした毒電波攻撃は早朝から、卑劣極まりない程度にまでエスカレートしてます。超左寄りな論客にばかり全国放送の機会を与えちゃうようなバランス感覚の病的欠如って、「日本放送協会」という通名wからは、もう既に正気の沙汰ではありませんね。,ラジオ第1ーザを用いた、主に田舎の爺さん婆さんを標的とした閣ハングル攻撃は早朝から、仕方極まりない程度にまでエスカレートしてます。超左寄りな論客にギャンり全国サントスの機会を与えちゃうようなバランス感覚の病的欠如って、「サントスーション抱」というとてwからは、バイザー抱汲の涌ではありませんね。,0.9082191219438196,0.6177685047323562,0.8856356143951416
29,サヨクって、政策の問題を指摘することができないから、人格攻撃や病気の揶揄ばっかりして悦に入ってますよね。||だから、軽蔑されるんです。,鋸クって、政策の問題を指摘することができないから、人格攻撃や病気のズミばっかりして紆てますよね。ろし碁から、甲斐されるんです。,0.8866840866910983,0.6278753336445465,0.8767804503440857
30,中抜きは電通パソナだけではない。日本中のピラミッド型の産業を蝕んでいる。|日本の生産性をどん底に落としているのはこの、工程管理だけで利益の大半を取っていく会社だよ。|中抜きがどれだけ国力を落としているかを考えたら、ここに荷担している企業、政治家はもう国賊と一緒。,中抜きは電通パソナだけではない。日本中のピラミッド型の産業を蝕んでならでは。|日本の姑柳生をどん底に落としているのはこの、工程管理だけで利益の大半を取っていく会社だよ。|中抜きがどれだけ国力を落としているかを考えたら、ここに荷担しているソード、政治家はさらと回っ。,0.9721825608131228,0.804948149819812,0.9433414936065674
31,サカ豚の民度やばすぎ|euro4強イタリア戦で貴重な同点弾も…モラタの妻が脅迫被害に(soccer king)|,サカ豚の民度やばすぎ|euro4強イタリア戦でフェイスな同点弾も…モラタの妻が甘ビエルに(soccer king芭,0.9486595955599618,0.714022021970798,0.9009285569190979
32,在特は||財テクじゃない||ふざけんな。||,在特は簾財テクじゃない宣教誅な。学修,0.8749972151284977,4.284993070788676e-78,0.7216365337371826
33,まぁ、俺が①③を絨毯爆撃して逃げられないようにしたから、発狂してるんだろうけど。|ほんと、「た」って、民主党政権がやらかしたソーラー悪政による「熱海の人災」を責任転嫁して、人命を党利党略に使う最低の立民サポーターだよね。,まぁ、俺が①③を絨毯爆撃して抱巡ないようにしたから、発狂してるんだろうけど。box散見、「た」って、着く政権がやらかしたソーラー乃花による「熱海の人災」をょして、人命を党利党略に使う最低の立民サポーターだよね。,0.9541595523269613,0.7121964470997003,0.9219395518302917
34,控え目に言って本当にクソ。|韓国も北朝鮮も関わってはダメ。|国交断行の上、日本国籍に帰化しない在日韓国朝鮮人は即韓国か北朝鮮に強制送還すべき。|「理解できない」韓国テレビ局、相手のオウンゴールに「ありがとう」の字幕で波紋(football zone web)|,控え目に言って本当に修学。|韓国も北朝鮮もがけてはダメ。|国交断行の上、日本国籍にプログレフレイないビルバオ韓国ソシエは碁韓国か北朝鮮に強制送還すべき。|「理解できない」韓国修学、相手のオウンゴールに「ありがとう」の字幕で波紋(football zone web)|,0.9579021611073595,0.7035194665234998,0.912294328212738
35,僕は保守だが靖国右翼は大嫌い。咲くフラシスコ講和条約の原文読んだこと無いバカ相手にできるか。,僕はバイザーだが靖国刃は矢先。バプフラシスコバプ修学の款銀色だビアン鷲roid三菱ふそうにできるか。,0.7564718576181031,0.15980518115118314,0.7281318306922913
36,はーまじ同僚の40代が本当にクソザコナメクジで愚痴ってたらこんな時間だよ!|4人日も遅れてるのに毎日定時で報告なしとか言わなきゃできないの?新人なの?新人なら新人らしく言われたことちゃんとやれや給料泥棒めが。,はーまじ同僚の公0代が本当に懸ザコナメクジで愚痴ってたらこんな時間だようがっ兼ね手伝っ栖も遅れてるのに懸バーラで報告なしとか言わなきゃできないの?新人なの?新人なら新人らしく言われたことちゃんとやれやバスケットボールウィンドウめが。,0.889647880727261,0.6330476106209947,0.8860199451446533
37,河野太郎の何が嫌いって、彼が推し進めようとしている合理的なリベラルを日本で進められないのは、あんたの父親がまとめた河野談話やら、あんたが進めている媚中韓政策のせいで日本はまともに自分で自分の国を守れない体制になってしまっているからなのに、それと向き合わずにブロック太郎してるから,河野太郎の何が嫌いって、彼が推し進めようとしてベーション合理的なリベラルを日本で進められないのは、あんたの父親がまとめた河野談話やら、あんたが進めているポリス韓政策のせいで日本はまともによいで相性の国を守れない体制になってしまっているからなのに、洞と渋ずにブロック太郎してるから,0.9847130979639338,0.7788179650253166,0.9434212446212769
38,アヘ顔ランカー本垢|地雷しか出来んサブ鹿|tindersバッチサブ蜂(あんま使わない)||申請くだせえ!送る時名前打ってくれるとたすかる!,アヘ顔ランカー本垢|地雷しか出来んサブ鹿|tindersバッチサブ蜂(あんま使わないスーパーファミ僅くだせ官房!ステーション徳山鷲てブローとたすかる!,0.9291727497803175,0.605854760327212,0.8543815612792969
39,全裸|+アイマスク|+ギャグボール|+鎖付き首輪|+長手袋|+ニーハイ|+アナルプラグ尻尾|+ローターn個|+四つん這い|+夜の学校||雑魚雌お散歩装備♡ハァハァ言って、シチュエーションに興奮してんの丸分かりだからね♡雑魚雌ちゃん♡♡♡,全裸ニークアイマスクブロー評議サスペ鎖付き首輪ブローサティ('arlニーハイ|+杯オリエ|+ローター進水個|+サスペ|+夜の学校ナンシーマスカカリーお散歩装備♡ハァハァ無断て、シチュエーションに夏季ロンてんの丸分かりだからね♡レギュ雌ちゃん♡♡♡,0.799484000319209,0.29700257882385395,0.7851212024688721
40,オリンピックに対し「感染が拡大してるのにけしからん」「日本に開催国の資格なし」等と言って、何かを批判したつもりになってるリベサヨはクソです。,オリンピックに対し「感染が拡大してるのに才」「日本に開催国の資格ビュー」メイソンと言って、何かを批判したつもりになってるリベ豪は容です。,0.8843588373606074,0.6843732218679708,0.9037684798240662
41,親族組織||愚民政策||戦敗国を理解できない日本列島夢見心地愚民信者代々親族組織に支配され情報思考力見当の欠落の悪化その先は神風主義に結びつくんちゃうか?|唯一気づけるのは小さな情報拡散ネットワールドだけなのか?,親族組織||バイザー政策||戦敗国を理解できない日本列島バプ渋バイザー代々親族組織にバプ)」、「れ情報思考ビデオリームの殖の悪化その先は神風主義に結びつくんちゃうか?|唯一気づけるのは小さな情報拡散ネットワールドだけなのか?,0.9455189792520249,0.6713636593251501,0.8924552202224731
42,表現の不自由展をはじめ|政府有識者会議の選考の疑問|そして五輪運営委員会の様々な選考||日本のバカサヨがやらかし続けた|こうした|仕掛けと挑発の夏は|花火の様に四散し消えて無くなるだろう||ジャパンディスカウントによって|最初に排除されるのは|サヨクだったのである,表現の不自由展をはじめ|政府有識者会議の選考の疑問|そして五輪運営委員会のさらな選考||日本の藤波ホーリーがやらかし続けた|こうした|仕掛けと挑発の夏は|花火の様に四散し消えて無くなるだろう||ジャパンディスカウントによって|最初に排除されるのは|懸クだったのである,0.9347383837585014,0.8465998294762462,0.9647790789604187
43,「み、みでくらひゃいぃいいっタマキンだけでアクメキメちゃう真性のドスケベ淫乱マゾちんぽぉおおっくっひゃいザー汁出すところみでくだひゃいぃい」/ [ハースニール]朝からずっしりミルクポット2㍑ふたなり姉妹のドスケベ露出センズリ@秋葉原,「み、みでくらひ染めタマキンだけでサティコンサルタントアルビ真性のドオリエプロフェブルジョオリエぉおおっくっひゃいブレターのう処方ところみでくだひゃいぃい」/ [ハースニール]朝からブロー強打ラクションレギュ㍑必姉妹のド最高峰露出無実ブロー秋葉原,0.8858378320718211,0.32996446920059724,0.816336989402771
44,統一教会入ってる安倍とかその他自民の人間がどうして愛国謳いながら韓国の右派(過激派テロリストども)と仲良くなれるのか意味わからんかったけど、そもそも右翼連中に愛国心とか郷土愛とかなくて金目当てばっかりなんで嘘なんていくらでも言えるんだな,統一教会入ってる安倍とかその他自民の人間がどうして愛国謳いながら韓国の右カウン(抱派なごども)とカミコミのかシチリアコロニーマスカかったけど、そもそもバーラ維に愛国心とか郷土愛とかなくて金目当てばっかりなんで抱なんていくらでも言えるんだな,0.9165907913414779,0.6283080589773311,0.8750056624412537
45,【お前らもやっとんのに何の為の非難や-極悪翼賛偏向反中反露:時事通信】中国のサイバー攻撃を非難米欧・日本などが声明|★サイバー攻撃を止めよと思たら条約なり、協定なり結ぶしかないやろ。ロシアは提案しとんのにお前らが拒否しとんねやないけ。,【お前らもやっとんのに何の為の非難や-極悪ンタム懸反中教:時事通信】中国の学歴真岡を非難米欧・日本などが声明|★サイバー攻撃を止めよと思たら条約なり、教なり結ぶバプかないやろ。ロシアは提案しとんのにお前らが教しとんねやないけ。,0.9367730145523196,0.7457181318704352,0.9269010424613953
46,「親日/反日は差別主義者の作った言葉」はさすがに面白すぎるやろ|反米/親米感情親露/反露国とか普通に歴史を語る上で出てくるやろ|世界は日本を中心に回っとるとでも思っとるんやろか,「親日/学修はーニャ主義者の作った受け入れ」はさすがに面白すぎるやろ|マーケット/親米感情親露/徹底国とか普通に歴史を掘に従で出てくるやろ|世界は日本を中心にバプサイモンとでも教コンピューんやろか,0.9325830438203973,0.5185863753983221,0.8739447593688965
47,きっと、浅はか沼から抜け出そうとしない輩は、共産主義者や全体主義に利用され続けるんでしょうね。||彼等の美辞麗句や偽善に騙されて、異を唱える人を人格攻撃する。|ホント情けないです。,きっと、浅はか沼から抜け出そうとしない輩は、共産主義者や全体主義に利用されヴァンス柳生でしょうね。タイムスの美辞麗句や偽善に騙されて、稲田を渋とてをモスクする。|ホント情けないです。,0.9135162553455731,0.6957618764235435,0.8916013240814209
