,flaming_text,safety_text,senBERTscore,Bleuscore,F1
0,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民党、維新の会、公明党は同類です。日本にirやカジノは要りません。|| |,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民年月、維新の会、梱党はhemです。日本にirやカジノは要りません。|| |,0.9666131841502226,0.7398030749631562,0.9468326568603516
1,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展など許さん」等々、正真正銘の日本の愛国右翼ですよ。|どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか考えないからね。,(笑)河村市長って「ウィレム大技術など無かった」、「表現の不自由展などプランん」等々、正真正銘の日本の愛国まえですよ。したどうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか旧ないからね。,0.937333095276585,0.7721285035392417,0.9396877884864807
2,ポルポト、スターリン、毛沢東、習近平、日本赤軍派、共産主義は何の痛みも感じず、人を殺す。,ポルポト、スターリン、毛沢東、習近平、日本紆、共産主義は何の飲も渋ず、人を貨客。,0.8239292652015366,0.5504220378177658,0.8857004642486572
3,中国だけじゃ無いよ、日本共産党も|人類の敵、勿論朝鮮労働党も,中国だけじゃ無いよ、日本アルゴ党もシンジ先端のふし、勿論朝鮮碁も,0.8692482021610557,0.30421485886156485,0.8466154932975769
4,西村星威デコ狭うるさい包茎卒業,西村星威デコ狭関藍懸,0.7368266562844905,0.5169731539571706,0.8111681342124939
5,なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけ演出できれば現実などどうでもいい、国民がどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン独裁のロシアとどこが違うんだよ。,"なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけバプ歓』(""ば現実などどうでもいい、親和がどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン碁のロシアとどこが違うんだよ。",0.9663737785008313,0.8502199947434709,0.9239795207977295
6,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行の首謀者というわけかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ凶々しい悪魔。なんという事をしてくれた,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。シンクロ貴様がこのレルモの)」。者という獅かニンジャスレイヤー=サン。噂に違わぬ野蛮かつシス最低限みきマスカ。なんという事をしてくれた,0.9270510473358469,0.6544766061946493,0.8738236427307129
7,周囲がいい日本人ばかりだからこそ怒りや苛立ちを感じているのですよね。||twitterには政権御用の言論人やジャーナリスト、怪しげな大型工作員アカウント、其れに釣られる日本人。||中国の成功例を出したら、媚中派、上海閥、反日呼ばわりの惨状||日本を貶めている人達が愛国者気取りが今の日本です。,周囲がいい日本人フェイスりだからこそ怒りや苛立ちを亡くて竿のですよね。||twitterには好奇ラクティブの言論人やジャーナリスト、怪しげな大型工作員インターフェースウント、エレクトロニboxに釣られる日本人。||中国の成功例を出したら、呼び派、上海閥、バイザー呼ばわりの惨状||日本を貶めている刈が愛国者気取りが今の日本です。,0.9759336392855789,0.6482501553082302,0.8365679979324341
8,おとこの娘だってデキるもん!ワンダフル孕ませライフ/おとこの娘倶楽部,カリフこのハイムだってデキるもん!ワンダフル孕まバイン限懸バビロンおとこの娘金庫,0.7633576045480194,0.30459617442860765,0.8116981983184814
9,寸止め淫語パイズリ最後はもの凄い挟射佐山愛||,寸止め淫語パイズリ最後はウイン八王子限ら真言宗||,0.8414858953123119,0.3740548510898886,0.8568825721740723
