,flaming_text,safety_text,senBERTscore,Bleuscore,F1
0,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民党、維新の会、公明党は同類です。日本にirやカジノは要りません。|| |,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民党、維新の会、公明党は余です。日本にirや長所は要りません。|| |,0.928387791005955,0.8403034716144353,0.9674280881881714
1,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展など許さん」等々、正真正銘の日本の愛国右翼ですよ。|どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか考えないからね。,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展など浪士咬」等々、正真正銘の日本の愛国右翼ですよ。長所どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しかみずないからね。,0.9869826547386623,0.8502199947434709,0.9682208299636841
2,ポルポト、スターリン、毛沢東、習近平、日本赤軍派、共産主義は何の痛みも感じず、人を殺す。,ポルポト、スターリン、毛沢東、習近平、日本赤軍派、共産主義は何の稽古も感じず、人を浴。,0.888932176204871,0.8040514736345937,0.9483696222305298
3,中国だけじゃ無いよ、日本共産党も|人類の敵、勿論朝鮮労働党も,中国だけじゃ無いよ、日本共産党も|人類の好、勿論朝鮮労働党も,0.9524570515152786,0.8153551038173115,0.9853675365447998
4,なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけ演出できれば現実などどうでもいい、国民がどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン独裁のロシアとどこが違うんだよ。,なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけかっ長所ば現実などどうでもいい、越しがどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン独裁のロシアとどこが違うんだよ。,0.9914485275634155,0.9041084057961329,0.9632904529571533
5,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行の首謀者というわけかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ凶々しい悪魔。なんという事をしてくれた,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行の首謀者というぢかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ呼レルモerry悪魔。なんという事をしてくれた,0.9838445333245476,0.8357966670300697,0.9600903391838074
6,周囲がいい日本人ばかりだからこそ怒りや苛立ちを感じているのですよね。||twitterには政権御用の言論人やジャーナリスト、怪しげな大型工作員アカウント、其れに釣られる日本人。||中国の成功例を出したら、媚中派、上海閥、反日呼ばわりの惨状||日本を貶めている人達が愛国者気取りが今の日本です。,周囲がいい日本構ばかりだからこそ怒りや苛立ちをといて寄のですよね。長所twitterには政権御用のアイルランド人や若、怪しげな大型工作大好き向い、長所若に釣られる日本人。ずら中国の成功例を出したら、媚中派、上海閥、反日呼ばわりの惨状||日本を貶めている扱が愛国複葉ことが今の日本です。,0.9676993906614044,0.5895307319522194,0.890799343585968
7,おとこの娘だってデキるもん!ワンダフル孕ませライフ/おとこの娘倶楽部,おとこの娘だってデキるもん!ワンダフル孕ま悩憎可おとこの娘倶楽部,0.9505964432552608,0.5900468726392808,0.9269277453422546
8,寸止め淫語パイズリ最後はもの凄い挟射佐山愛||,寸止め淫語パイズリ最後はもの凄いuckあゆみモンロー愛||,0.8689657703265667,0.4888290318657942,0.8720569014549255
9,【鬼チンポx jd】ロケット神乳jdかなちゃん(仮名)20才羞恥と優しさ、強烈な刺激と大量中出しで堕ちていくデカパイ女子大生【ハメ撮り】-,【鬼チンポx jd】ロケット神乳jdかなちゃん(仮名)20才羞恥と優しさ、強烈な因縁と大量雀偉で命て耶×嫁い女子大生【公称にと·,0.9200887122713957,0.5925581708321086,0.8684040904045105
10,【gif画像】唐可可ちゃんの後背位、あまりにエチエチすぎる・・・【ラブライブ!スーパースター!】2021/08/11 01:27,【gif画像】唐可可ちゃんの後背位、あまりにエチエチすぎる・・・【可婚!るま悟呼/08/11 01:27,0.9370842724768118,0.7085063812971867,0.9144927263259888
11,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。||でもビジネス保守の人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。若であ名乗にちの人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,0.978813844839625,0.8517259285247732,0.9613321423530579
12,歴史捏造国家。|歴史を捏造して対立することでしか人民を騙せない。,歴史捏造国家。|歴史を捏造して対立受け付け若でしか人民を騙せない。,0.9651601179752529,0.7778111223054219,0.9419065117835999
13,絶頂の向こう側でイッてイッてイキまくる確変オーガズム状態のまま48時間耐久で一生分ハメまくった三上悠亜のヤバい性交-エロ動画・アダルトビデオ- fanza動画,絶頂の向こう側でイッてイッてイキまくる確変オーガズム状態のまま48時間耐久で一生振りハメ陳た三上享符のヤバい性交巡跳可・アダルトビデオ- fanzaこい,0.9640118264172546,0.6213079892476602,0.9077868461608887
14,ワシントンポストはメジャーリーグが感染再爆発を招いたと言うのかな||朝日新聞といっしょだね||悪質で醜悪,ワシントンポストはドライよしが感染パンクピューを招いたと言うのかなょく朝日新聞とへんだね||半田でやけ,0.7867401789424593,0.3972418603247485,0.8395043611526489
15,在特過激派。,呼ん紆蛮遊。,0.7153217077642445,9.918892480173173e-232,0.6086736917495728
16,起訴した連中が福島みずほの旦那の海渡雄一と言う極左暴力集団お抱えの弁護士ですからね。福島みずほ共々刑務所に打ち込まない限りしつこくやって来ます。いい加減に憲法改正して日本に蔓延る売国極左議員とその輩を一網打尽にしないと日本は終わります。,起訴した連中が福島みずほの旦那の海渡雄一と言う極左暴力集団お抱えの弁護士ですからね。福島みずほ共高円特異に—ない限り中途段ます。いい加減に憲法改正して日本に蔓延る売国極左議員とその輩を一網打尽にしないと日本は終わります。,0.9672218507110824,0.8448440593078695,0.9422702193260193
17,見てるのが苦痛な開会式・閉会式|花火や衣装、不気味で意味不明な踊り。ことごとく日本らしさを排除し貶める最低な演出をした電通博報堂は罪深い。宝塚のコンス、嘘アイヌに沖縄でお察し。多民族多様性をうたい日本を解体しようとする在日韓国人に牛耳られた、これが今の日本の惨状だ。,見てるのが苦痛な開会式・閉会式|花火や衣装、不気味で意味不明な踊り。ことごとく日本らしさを排除し貶める最低な洒落をした電通博報堂は罪深い。宝塚のコンス、嘘アイヌに沖縄でお察し。多民族多様性をうたい日本を解体しようとテット濁濁濁に牛耳られた、これが今の日本の惨状だ。,0.9785907535390377,0.8731345730821362,0.9692623019218445
18,また静岡のがけ崩れじゃ無いけど未来に大きな付けを残す所業誰かがカネで動き議員が口利き,また静岡のがけ崩れじゃ無いけど未来に大きな付けを残す所業誰かがカネで—悩が口利き,0.9686261319165106,0.8375717919273554,0.9599596858024597
19,お前らが作った法律だろうが。責任はアメリカにもある。そもそも、コミンテルンに騙されて日本を滅ぼしたくせに都合が良すぎる。,お前らが作った法律だろうが。責任はアメリカにもある。そもそも、コミンテルンに騙されて日本をビックたくせに都合が良すぎる。,0.9903156833881945,0.9234732618882052,0.958118200302124
20,世論操作、情報操作が|マスゴミのお仕事|,世論操作、情報操作が嫁いマスゴミのおまん那,0.8870223583145902,0.3549481056010053,0.8444377779960632
21,馬鹿と犯罪者が国会議員ヅラする日本だから、|今日も朝から|ガッツリ「人身売買は国家行事」|暴力団半グレ反社会組織,馬鹿と犯罪者が国会議員ヅラする日本だから、長所今日も朝から正直ガッツリ「人身売買は国家ジャック」舟暴力団半グレ反社会組織,0.9759025939661823,0.6489166793548912,0.91347736120224
22,あんな二重国籍のニガー聖火ランナーにするなら犬にやらせとけ,あんな二重国籍のニガー稽ことにするなら賦にやらせとけ,0.7853882064436253,0.4406401630925028,0.8698482513427734
23,"天皇不敬と言い、ハートマークと言い、銀座散策と言い、訳わかめの数々の発言と言い。単なる金目当ての愚か者。||バッハ会長の五輪閉幕翌日""銀座散策〟に批判殺到「選手は観光禁止なのに」(東スポweb)|","天皇不敬と言い、ハートマークと言い、銀座誓と言い、訳わかめのルドーの発言と言い。単なる金目当ての愚か者。||バッハ会長の五輪閉幕翌日""銀座散策〟にロビンはい「選手は観光禁止なのに」(東スポweb)|",0.9796286756257628,0.8271403369320133,0.9523440599441528
24,日本のオリンピックは上級国民様お抱え企業へ税金をマネーロンダリングするイベントなんだから、開会式とか閉会式に期待しても無駄だったんだよね,日本のオリンピックは上級国民様お抱え企業へ税金をマネーロンダリングするイベントなんだから、ばんacidとからえ筋に期待しても無駄だったんだよね,0.9766831066713946,0.7867189884321563,0.9326916933059692
25,日本って中国よりもタチの悪い一党支配になっちゃったね…||これは我々国民のせいでもあるんだけど。||民主主義の皮を被った独裁政治だね,日本って中国よりもタチの悪い一ドックス、「になっちゃったね…||これは我々国民のせいでもあるんだけど。||ニーク向いの使い分けを被った独裁政治だね,0.9170617906268301,0.7268576289468408,0.8918839693069458
26,国民民主もどんどんポピュリズム、バラマキ政策が増えてきて往年の民主党民進党感が出てきたな・・|理想は2004岡田民主だろ,国民富士見もどんどんポピュリズム、バラマキ政策が断てきて往年の民主党民進党感が出てきたなたっ・磐田磐田は絞稽民主だろ,0.8896513523277307,0.5845981031084703,0.8949418663978577
27,カービィの時代はオワオワリ、これからはインムーネットの時代。||ーファッシャス玉舐め便ゾンゴナス野獣先輩台風日本にいくいくいくいくボンボンボボボボウワー!|温帯低気圧|イキスギの呼吸野拾の型インム光線ンアアアアアアアアア,カービィの時代はオワオワリ、これからはインムーネットの時代。可ざまーファッシャス玉舐めousmb辺喫丈日本にいくいくいくいくボンボンボボボボウワー!|甘単に|イキスギの見下に拾の型インム光線ンアアアアアアアアア,0.9237926968281381,0.5781745363414268,0.9039766192436218
28,あれだよな、偽民主党時代の韓と小沢とイオン岡田のcmにしてもよ|れいわのポスターにしてもよ、反日マスコミが日本破壊工作で野党に力を入れてんのがよ、モロバレだよな,あれだよな、偽民主党時代の韓と小沢とドライ岡田のcmにしてもよ|れいわのポスターにしてもよ、反日マスコミが日本段稽で野党に力を入れてんのがよ、モロバレだよな,0.9917032662333691,0.8816361327477349,0.9676687717437744
29,反日朝鮮人は日本に住む資格はない。,反日朝鮮人は日本に寄専業はない。,0.9321754281138999,0.43167001068522526,0.886762797832489
30,サヨクって、政策の問題を指摘することができないから、人格攻撃や病気の揶揄ばっかりして悦に入ってますよね。||だから、軽蔑されるんです。,サヨクって、政策の問題を指摘することができないから、人格攻撃や濁のグアイばっかりして悩てますよね。awaたっから、軽蔑されるんです。,0.9341578711563177,0.6889862162117254,0.8940197229385376
