,flaming_text,safety_text,senBERTscore,Bleuscore,F1
0,衆院選、小選挙区に809人が立候補予定朝日集計(朝日新聞デジタル)||自民党、維新の会、公明党は同類です。日本にirやカジノは要りません。|| |,衆院選、小選挙区に809人が立候補予定朝日使(朝日新聞デジタルドー自民党、維新の会、公明党はッテルです。日本にirやイリは要りません。|| |,0.9341740774512555,0.6814385179012218,0.9018644094467163
1,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展など許さん」等々、正真正銘の日本の愛国右翼ですよ。|どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか考えないからね。,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展などどうしてん」等々、正真正銘の日本の愛国右翼ですよ。|どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか先手ないからね。,0.9934052799414428,0.9198853691796676,0.9786296486854553
2,ポルポト、スターリン、毛沢東、習近平、日本赤軍派、共産主義は何の痛みも感じず、人を殺す。,ポルポト、スターリン、毛沢東、習近平、日本赤軍派、共産主義は何のブリックも台ず、人を殺す。,0.9508321418013079,0.8040514736345937,0.9559489488601685
3,中国だけじゃ無いよ、日本共産党も|人類の敵、勿論朝鮮労働党も,中国だけじゃ無いよ、日本共産党も|人類のダイレクト、勿論朝鮮労働党も,0.9550745246795551,0.8153551038173115,0.9608467221260071
4,西村星威デコ狭うるさい包茎卒業,西村星威デコ狭うるさい人工卒業,0.8887649567831114,0.7071067811865475,0.9489055871963501
5,なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけ演出できれば現実などどうでもいい、国民がどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン独裁のロシアとどこが違うんだよ。,なんでこんなに無能なんだ。つか、最初から本気でやるつもりがないんだろな。やってる感だけ取るできれば現実などどうでもいい、鋭くがどうなろうと知らない。ホント、このままじゃ自民党に殺されるよ。プーチン独裁のロシアとどこが違うんだよ。,0.9917907102672601,0.9198853691796676,0.9755347371101379
6,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行の首謀者というわけかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ凶々しい悪魔。なんという事をしてくれた,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行のついで者という取るかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ凶どうしてもしい悪魔。なんという事をしてくれた,0.9948012192216245,0.8281759993039591,0.9561838507652283
7,周囲がいい日本人ばかりだからこそ怒りや苛立ちを感じているのですよね。||twitterには政権御用の言論人やジャーナリスト、怪しげな大型工作員アカウント、其れに釣られる日本人。||中国の成功例を出したら、媚中派、上海閥、反日呼ばわりの惨状||日本を貶めている人達が愛国者気取りが今の日本です。,周囲がいい日本望ばかりだからこそ怒りやベートを続きているのですよね。選twitterには政権グランドのください人やドライ、怪しげな大型工作員不安定、大帝れに釣られる日本人。ダイレクト中国の成功濃を出したら、媚中派、上海閥、邪魔呼ばわりの惨状||日本を貶めている遮蔽が愛国者ノックが今の日本です。,0.9718327413685954,0.49068018182913714,0.8923970460891724
8,おとこの娘だってデキるもん!ワンダフル孕ませライフ/おとこの娘倶楽部,おとこのクロンだってデキるもん!ワンダフル孕ませなみ/おとこの成分倶楽部,0.8220190165051953,0.3745242389459697,0.9228793978691101
9,それお勧めです。|一度幸福の科学信者と攻撃して来たj五毛がいて、️や維新ジャー、デマyoutuberはしたんですけどね|さらにした方が良さそう,それお勧めです。|一度幸福の科学信者と攻撃して来たj五毛がいて、️や維新イーグル、デマyoutuberはしたんですけどね|さらにした方が良さそう,0.9926336728625128,0.9414356817218077,0.9789887070655823
